symbol,grammar_cell,parent_family,exact_decision_timestamp_overlaps
PF_ETHWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection,KDA01,67
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection,KDA02,6
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection,KDA03,129
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,43
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,6
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,57
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,4
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,3
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,24
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,2
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,29
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,10
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,4
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,21
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FARTCOINUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection,KDA01,29
PF_FETUSD,trade_downside+mark_downside+structural_rejection,KDA02,2
PF_FETUSD,trade_downside+mark_downside+structural_rejection,KDA03,11
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,13
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,2
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,5
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,1
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,2
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,6
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,4
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,2
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,2
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FETUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection,KDA01,250
PF_FILUSD,trade_downside+mark_downside+structural_rejection,KDA02,13
PF_FILUSD,trade_downside+mark_downside+structural_rejection,KDA03,115
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,107
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,11
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,47
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,8
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,8
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,1
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,58
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,9
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,44
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,41
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,9
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,17
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FILUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection,KDA01,70
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,33
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,2
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,21
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,9
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FLOKIUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FLOWUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_FLRUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection,KDA01,174
PF_GALAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,67
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,2
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,35
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,24
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_GALAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_GIGAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_GMTUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_GMXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection,KDA01,141
PF_GOATUSD,trade_downside+mark_downside+structural_rejection,KDA02,2
PF_GOATUSD,trade_downside+mark_downside+structural_rejection,KDA03,29
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,63
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,3
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,12
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,5
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,38
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,1
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,7
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,21
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,2
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,4
PF_GOATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
