symbol,year,grammar_cell,state_rows,onsets,episodes,duration_minutes_median,duration_minutes_p95
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection,29068,16001,16001,5.0,20.0
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection,29511,15731,15731,5.0,20.0
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi,12793,7847,7847,5.0,20.0
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi,18595,10711,10711,5.0,20.0
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi,15848,9222,9222,5.0,20.0
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,215,140,140,5.0,15.0
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,301,181,181,5.0,20.0
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,339,201,201,5.0,20.0
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,3184,2210,2210,5.0,15.0
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,2827,1884,1884,5.0,15.0
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1437,1005,1005,5.0,15.0
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,1223,895,895,5.0,15.0
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3983,2650,2650,5.0,15.0
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4081,2756,2756,5.0,15.0
PF_XBTUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XBTUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XBTUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection,4768,3791,3791,5.0,15.0
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection,11044,7643,7643,5.0,15.0
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection,23588,13726,13726,5.0,20.0
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2230,1833,1833,5.0,10.0
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi,5929,4237,4237,5.0,15.0
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi,13477,8369,8369,5.0,20.0
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,80,64,64,5.0,10.0
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,174,117,117,5.0,15.0
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,644,392,392,5.0,20.0
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,1010,849,849,5.0,10.0
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,2573,1877,1877,5.0,15.0
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3627,2710,2710,5.0,15.0
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,352,294,294,5.0,10.0
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1745,1261,1261,5.0,15.0
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3837,2630,2630,5.0,15.0
PF_XLMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XLMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XLMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection,5246,4140,4140,5.0,10.249999999998636
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection,21365,13276,13276,5.0,20.0
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection,25286,14809,14809,5.0,20.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2299,1864,1864,5.0,10.0
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi,10599,7107,7107,5.0,15.0
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi,13536,8459,8459,5.0,20.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,61,47,47,5.0,10.0
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,539,372,372,5.0,15.0
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,483,311,311,5.0,15.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,721,636,636,5.0,10.0
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3323,2545,2545,5.0,15.0
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,4250,3155,3155,5.0,15.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,124,91,91,5.0,15.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,276,239,239,5.0,10.0
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2282,1663,1663,5.0,15.0
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3238,2288,2288,5.0,15.0
PF_XMRUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XMRUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XMRUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,9,8,8,5.0,8.249999999999996
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection,20163,11929,11929,5.0,20.0
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection,27864,15522,15522,5.0,20.0
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection,29833,15937,15937,5.0,20.0
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi,10662,6802,6802,5.0,20.0
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi,15547,9222,9222,5.0,20.0
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi,16016,9398,9398,5.0,20.0
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,210,142,142,5.0,15.0
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,436,263,263,5.0,20.0
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,378,226,226,5.0,20.0
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,3261,2337,2337,5.0,15.0
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3764,2584,2584,5.0,15.0
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,3704,2660,2660,5.0,15.0
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,1081,812,812,5.0,15.0
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3412,2290,2290,5.0,15.0
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4452,3010,3010,5.0,15.0
PF_XRPUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XRPUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XRPUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection,6441,4902,4902,5.0,15.0
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection,5728,4491,4491,5.0,15.0
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection,8342,5896,5896,5.0,15.0
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2446,1941,1941,5.0,15.0
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi,2314,1823,1823,5.0,15.0
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi,4045,2891,2891,5.0,15.0
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,5,4,4,5.0,9.249999999999998
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,1053,881,881,5.0,10.0
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,777,647,647,5.0,10.0
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1673,1275,1275,5.0,15.0
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,220,191,191,5.0,10.0
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,712,568,568,5.0,10.0
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1219,939,939,5.0,15.0
PF_XTZUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XTZUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_XTZUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection,5752,4465,4465,5.0,15.0
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection,7076,5241,5241,5.0,15.0
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection,1544,1282,1282,5.0,10.0
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi,2452,2026,2026,5.0,10.0
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi,3332,2539,2539,5.0,15.0
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi,725,611,611,5.0,10.0
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,690,598,598,5.0,10.0
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1191,964,964,5.0,10.0
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,370,326,326,5.0,10.0
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,102,94,94,5.0,10.0
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,284,244,244,5.0,10.0
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1125,840,840,5.0,15.0
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,287,227,227,5.0,10.0
PF_YFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection,2779,2275,2275,5.0,10.0
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi,962,812,812,5.0,10.0
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,369,334,334,5.0,10.0
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,267,232,232,5.0,10.0
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_YGGUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YGGUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_YGGUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection,1625,1432,1432,5.0,10.0
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection,11579,7931,7931,5.0,15.0
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection,18615,11828,11828,5.0,20.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi,706,634,634,5.0,10.0
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi,6060,4290,4290,5.0,15.0
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi,9234,6209,6209,5.0,15.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,27,23,23,5.0,10.0
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,330,201,201,5.0,15.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,235,218,218,5.0,10.0
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1956,1489,1489,5.0,15.0
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2104,1520,1520,5.0,15.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,1480,1130,1130,5.0,15.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,120,107,107,5.0,10.0
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1588,1194,1194,5.0,15.0
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,2673,1949,1949,5.0,15.0
PF_ZECUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZECUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZECUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,104,76,76,5.0,15.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection,2537,1846,1846,5.0,15.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi,1193,910,910,5.0,15.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,32,27,27,5.0,10.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,311,256,256,5.0,10.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,74,66,66,5.0,10.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,415,336,336,5.0,10.0
PF_ZENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ZEREBROUSD,2025,trade_downside+mark_downside+structural_rejection,178,154,154,5.0,10.0
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ZEREBROUSD,2025,trade_downside+mark_downside+structural_rejection+oi,36,36,36,5.0,5.0
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZEREBROUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ZEREBROUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,20,20,20,5.0,5.0
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ZEREBROUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,22,22,22,5.0,5.0
PF_ZEREBROUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ZEREBROUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
