model,fold,target,train_n,test_n,t_test_start,t_test_end,slice,state,n,pos_rate,auc,avg_precision,logloss,brier,accuracy@0.5,precision@0.5,recall@0.5,mean_pnl_R,top10_n,top10_mean_pnl_R,top10_winrate,top10_timerate
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S3_funding_x_oi,7,627.0,0.26953748006379585,0.8030929433347976,0.5956225304409858,0.5113405134885899,0.1637630753285466,0.7719298245614035,0.6857142857142857,0.28402366863905326,0.1260291854465214,62.0,2.175079625011493,0.7419354838709677,0.22580645161290322
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S3_funding_x_oi,8,534.0,0.20973782771535582,0.8100457007447528,0.5338940201831291,0.42555202262492486,0.13329583904229478,0.8164794007490637,0.625,0.3125,-0.08043549054568024,53.0,1.7160297510788896,0.6415094339622641,0.22641509433962265
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S4_crowd_x_trend1d,3,1879.0,0.2527940393826503,0.7933618233618234,0.561046944049296,0.501400685022006,0.1587589545480844,0.7791378392762107,0.6442307692307693,0.28210526315789475,0.050057995175261105,187.0,1.9002349849645166,0.6951871657754011,0.25133689839572193
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S5_btcRisk_x_regimeUp,4,416.0,0.25721153846153844,0.7758219157366241,0.49394358551769313,0.5375704875000936,0.17490844527407504,0.7716346153846154,0.6666666666666666,0.22429906542056074,0.030690767711368343,41.0,1.8458854449302606,0.6585365853658537,0.17073170731707318
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S5_btcRisk_x_regimeUp,5,976.0,0.29200819672131145,0.8052301520806359,0.6217177999983796,0.5171125139573521,0.16751184704904437,0.7479508196721312,0.6308724832214765,0.3298245614035088,0.22660745089923023,97.0,2.054632968519437,0.7422680412371134,0.30927835051546393
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S5_btcRisk_x_regimeUp,0,202.0,0.1188118811881188,0.7804307116104869,0.3594103734830073,0.3292339544171983,0.09510550223075571,0.8861386138613861,0.6666666666666666,0.08333333333333333,-0.5038286211369669,20.0,0.586383621652542,0.45,0.3
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S6_fresh_x_compress,1,383.0,0.2349869451697128,0.8068259385665529,0.5310259836579063,0.4757416880918338,0.1530802230632047,0.783289817232376,0.5853658536585366,0.26666666666666666,0.018438130793377083,38.0,1.7031376352287528,0.631578947368421,0.21052631578947367
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S6_fresh_x_compress,2,421.0,0.19714964370546317,0.8246239395451628,0.5270491008197514,0.40476867037204156,0.12948760711764853,0.8242280285035629,0.6097560975609756,0.30120481927710846,-0.148410252717056,42.0,1.7312167630872453,0.6428571428571429,0.19047619047619047
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S6_fresh_x_compress,0,360.0,0.2916666666666667,0.770532212885154,0.5861324115247178,0.5837946203885048,0.18327504483639048,0.7555555555555555,0.7297297297297297,0.2571428571428571,0.18129101155830432,36.0,2.133174594353934,0.75,0.2222222222222222
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S6_fresh_x_compress,7,250.0,0.256,0.7922547043010753,0.5853854120621497,0.49739018541402913,0.15222454333590696,0.768,0.6071428571428571,0.265625,0.045463156736841495,25.0,1.8006094089027413,0.72,0.36
lgbm,1,y_good_05,9282,1879,2023-11-09 00:00:00+00:00,2024-03-02 18:15:00+00:00,S6_fresh_x_compress,6,278.0,0.3057553956834532,0.7521487351417251,0.566772381812741,0.5920893058150181,0.18911621481566035,0.7302158273381295,0.6190476190476191,0.3058823529411765,0.26319835057116026,27.0,2.0170496288761477,0.7037037037037037,0.2962962962962963
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S1_regime_code_1d,3,1215.0,0.145679012345679,0.7888213970804349,0.3735488653694915,0.370922794360415,0.11197225596599175,0.8526748971193415,0.48484848484848486,0.1807909604519774,-0.432590734602589,121.0,0.9099067729433042,0.49586776859504134,0.2727272727272727
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S1_regime_code_1d,2,386.0,0.13471502590673576,0.7495393827729158,0.30511218075379243,0.38072926668370893,0.11637994517869951,0.844559585492228,0.3888888888888889,0.2692307692307692,-0.4250284267290344,38.0,0.6586172533849247,0.4473684210526316,0.2894736842105263
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S2_markov_x_vol1d,0,1177.0,0.14103653355989804,0.7918498921502032,0.3511090358562228,0.3635149321762143,0.11050439041886655,0.8538657604078165,0.45,0.16265060240963855,-0.43171366660982713,117.0,0.9593296673997045,0.5042735042735043,0.2564102564102564
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S2_markov_x_vol1d,1,430.0,0.22790697674418606,0.8248709122203097,0.6189050674697332,0.41417050426054974,0.13045928315768496,0.813953488372093,0.6451612903225806,0.40816326530612246,-0.09065164639101352,43.0,2.24724301388063,0.813953488372093,0.32558139534883723
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S3_funding_x_oi,7,553.0,0.1518987341772152,0.7409889328865875,0.36122919214903504,0.40307635893383637,0.12081067856532061,0.8481012658227848,0.5,0.21428571428571427,-0.3878221239784947,55.0,0.750461079270831,0.4727272727272727,0.21818181818181817
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S3_funding_x_oi,6,566.0,0.15547703180212014,0.8482788132369723,0.5825825618403789,0.3267238258119647,0.0973217671407363,0.8692579505300353,0.71875,0.26136363636363635,-0.3711639110890058,56.0,1.5648108805988212,0.6964285714285714,0.32142857142857145
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S3_funding_x_oi,8,447.0,0.16554809843400448,0.7949061662198392,0.47222272894242734,0.38098226510062144,0.11625755854215358,0.8411633109619687,0.5348837209302325,0.3108108108108108,-0.27326918824236274,44.0,1.3586394252168945,0.5909090909090909,0.25
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S4_crowd_x_trend1d,3,1601.0,0.14303560274828234,0.778358817014017,0.3498505023232327,0.37328712809982256,0.113034946806782,0.8507183010618363,0.45098039215686275,0.20087336244541484,-0.4307674673701143,160.0,0.796297455400852,0.48125,0.275
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S4_crowd_x_trend1d,2,278.0,0.302158273381295,0.8006872852233677,0.7002068527776757,0.49925965713005926,0.15879575353475678,0.7769784172661871,0.775,0.36904761904761907,0.14705270023243938,27.0,2.848987824303,0.9259259259259259,0.2962962962962963
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S5_btcRisk_x_regimeUp,6,514.0,0.14980544747081712,0.7918511694255401,0.3775088469683628,0.3763136188919248,0.11386163452902093,0.8521400778210116,0.5172413793103449,0.19480519480519481,-0.39763033831310723,51.0,1.2055467650462521,0.6274509803921569,0.39215686274509803
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S5_btcRisk_x_regimeUp,7,847.0,0.17001180637544275,0.8284435751541015,0.548440617731211,0.35198978417265253,0.10913195679727272,0.8488783943329398,0.6,0.3333333333333333,-0.3115651291750001,84.0,1.3299713192422167,0.6071428571428571,0.2976190476190476
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,2,389.0,0.17994858611825193,0.8118674429019257,0.5023159836621628,0.3859633742310578,0.12117131734040693,0.8431876606683805,0.6363636363636364,0.3,-0.3048851186029169,38.0,1.2619666948687887,0.6052631578947368,0.34210526315789475
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,0,426.0,0.16901408450704225,0.7529425612052731,0.4022434145679229,0.4260007345970123,0.12827444395621576,0.8286384976525821,0.48148148148148145,0.18055555555555555,-0.3036528606341893,42.0,0.8904341814190888,0.47619047619047616,0.16666666666666666
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,1,352.0,0.1903409090909091,0.79528672427337,0.5373151658242745,0.4212440442876613,0.12836945769998523,0.8238636363636364,0.5555555555555556,0.373134328358209,-0.22298182081000253,35.0,1.6343191107780508,0.7142857142857143,0.3142857142857143
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,6,270.0,0.16296296296296298,0.7626709573612229,0.3314488242030906,0.41469225411414745,0.13139778397127216,0.8222222222222222,0.375,0.13636363636363635,-0.42340212741423144,27.0,0.5091450930883726,0.4444444444444444,0.37037037037037035
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,7,221.0,0.13122171945701358,0.837823275862069,0.5245171184930424,0.2958387322697183,0.08659735494840734,0.8823529411764706,0.6153846153846154,0.27586206896551724,-0.4133415782159087,22.0,1.4043372722041834,0.5,0.2727272727272727
lgbm,2,y_good_05,9312,1879,2024-03-03 00:00:00+00:00,2024-09-22 00:00:00+00:00,S6_fresh_x_compress,8,221.0,0.14027149321266968,0.8032258064516129,0.39319256591687374,0.3583060598374622,0.10648030553537484,0.8597285067873304,0.5,0.12903225806451613,-0.5278957950930152,22.0,1.0636734318250551,0.5454545454545454,0.2727272727272727
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,SCOPE,RISK_ON_1,439.0,0.2619589977220957,0.7980676328502416,0.5985435681311981,0.49875335223255945,0.1554028377862318,0.7790432801822323,0.6451612903225806,0.34782608695652173,0.08243659182477575,43.0,2.269796579307858,0.7674418604651163,0.2558139534883721
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S1_regime_code_1d,1,589.0,0.1799660441426146,0.7183874370092582,0.3227347457145757,0.5099933566939712,0.1518259062674344,0.801358234295416,0.36585365853658536,0.14150943396226415,-0.3307163994058768,58.0,0.37590757454065127,0.3620689655172414,0.27586206896551724
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S1_regime_code_1d,2,336.0,0.22321428571428573,0.7499361430395913,0.40688828800868326,0.5812967494954722,0.17803866082258613,0.7648809523809523,0.42857142857142855,0.16,-0.15490241756475945,33.0,1.1281373896307727,0.45454545454545453,0.06060606060606061
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S1_regime_code_1d,3,793.0,0.3064312736443884,0.7561316872427983,0.5698688978191293,0.7006566462314411,0.2093378776669487,0.7213114754098361,0.6833333333333333,0.16872427983539096,0.21178019701108095,79.0,1.9904599489551327,0.7215189873417721,0.26582278481012656
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S2_markov_x_vol1d,0,1128.0,0.24911347517730498,0.7499863449394345,0.47804492143496613,0.6026456871064962,0.18125325672445272,0.7597517730496454,0.5595238095238095,0.16725978647686832,-0.015037132558139446,112.0,1.4847958767321348,0.5982142857142857,0.25892857142857145
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S2_markov_x_vol1d,1,267.0,0.3295880149812734,0.6832148298628745,0.47690317102149515,0.7408215588210417,0.23928022456834847,0.6554307116104869,0.4473684210526316,0.19318181818181818,0.28972307911836437,26.0,1.1024451439504637,0.4230769230769231,0.07692307692307693
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S2_markov_x_vol1d,3,229.0,0.19213973799126638,0.850982800982801,0.617499273766596,0.3892411787300662,0.11558181021160308,0.8558951965065502,0.7391304347826086,0.38636363636363635,-0.22787741114092824,22.0,2.241376440295549,0.8181818181818182,0.36363636363636365
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S2_markov_x_vol1d,2,254.0,0.2677165354330709,0.7109424414927261,0.4673035220355516,0.6937892618037553,0.200695756678057,0.7362204724409449,0.5294117647058824,0.1323529411764706,-0.038930620057846636,25.0,1.154049420556186,0.6,0.36
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S3_funding_x_oi,7,622.0,0.25884244372990356,0.7520782527855998,0.5151245681159757,0.5777531746504381,0.17783458704631677,0.7604501607717041,0.5833333333333334,0.2608695652173913,0.036955430074283396,62.0,1.5917138634563464,0.6290322580645161,0.27419354838709675
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S3_funding_x_oi,8,494.0,0.2793522267206478,0.7554551375997395,0.5027665716679617,0.6621393016586747,0.20134157682857187,0.7348178137651822,0.5813953488372093,0.18115942028985507,0.10765008516092746,49.0,1.3464578524913655,0.5306122448979592,0.1836734693877551
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S3_funding_x_oi,6,528.0,0.23674242424242425,0.7602977667493798,0.4711090597888052,0.5855996493426455,0.17493527364824923,0.7632575757575758,0.5,0.12,-0.10372127633405198,52.0,1.2290216676854402,0.5576923076923077,0.25
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S4_crowd_x_trend1d,2,749.0,0.21762349799732977,0.7528842731212965,0.4456714651883499,0.5233724504628487,0.1601609122207424,0.7823765020026703,0.5,0.22699386503067484,-0.1569727796728592,74.0,1.1424088512188932,0.527027027027027,0.2972972972972973
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S4_crowd_x_trend1d,3,1129.0,0.2816651904340124,0.754255558399057,0.5193048194277463,0.6651341260336683,0.20002296459369284,0.7342781222320638,0.6022727272727273,0.16666666666666666,0.10265233297433837,112.0,1.72433555849905,0.6339285714285714,0.19642857142857142
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S5_btcRisk_x_regimeUp,7,476.0,0.17857142857142858,0.8051752670377614,0.43940109497237995,0.49828336153878233,0.14222062484643228,0.8214285714285714,0.5,0.07058823529411765,-0.34191752322197727,47.0,0.8782753026532044,0.5106382978723404,0.3191489361702128
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S5_btcRisk_x_regimeUp,6,401.0,0.2793017456359102,0.6822787938704894,0.4174690582747562,0.7295727081351664,0.21542207371441033,0.7306733167082294,0.5714285714285714,0.14285714285714285,0.1418999648729175,40.0,1.347929455542007,0.6,0.3
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S5_btcRisk_x_regimeUp,4,286.0,0.14685314685314685,0.7342896174863388,0.33633641189440905,0.4332388251577264,0.1341966590977954,0.8041958041958042,0.3055555555555556,0.2619047619047619,-0.45859289102412254,28.0,0.2621612796162583,0.2857142857142857,0.10714285714285714
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S5_btcRisk_x_regimeUp,5,439.0,0.2619589977220957,0.7980676328502416,0.5985435681311981,0.49875335223255945,0.1554028377862318,0.7790432801822323,0.6451612903225806,0.34782608695652173,0.08243659182477575,43.0,2.269796579307858,0.7674418604651163,0.2558139534883721
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S5_btcRisk_x_regimeUp,0,243.0,0.48559670781893005,0.7232542372881355,0.667243218176498,1.0397656715434387,0.3261231637939935,0.551440329218107,0.6956521739130435,0.13559322033898305,0.8242789694511308,24.0,2.2329549527850467,0.75,0.25
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,2,449.0,0.2516703786191537,0.8071007163927518,0.6187016249132999,0.5469351145535126,0.16025266310505648,0.7861915367483296,0.7297297297297297,0.23893805309734514,0.028062023028387298,44.0,2.0852500013574815,0.6818181818181818,0.22727272727272727
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,0,336.0,0.25297619047619047,0.7200843684087181,0.4215825241125637,0.6007988333174865,0.1906226811955955,0.7291666666666666,0.40625,0.15294117647058825,0.003356822318600852,33.0,1.0320847914939275,0.45454545454545453,0.21212121212121213
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,1,401.0,0.26932668329177056,0.7688661357603337,0.498265901545959,0.6179398333323443,0.1937662664822422,0.7481296758104738,0.6060606060606061,0.18518518518518517,0.04310209018613153,40.0,1.7461140573738199,0.625,0.175
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,8,219.0,0.273972602739726,0.7084905660377359,0.50114319821366,0.6615646140877279,0.19222558006584028,0.7534246575342466,0.625,0.25,0.03608734051109284,21.0,1.566947647904152,0.6666666666666666,0.3333333333333333
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,7,225.0,0.22666666666666666,0.6951769213432499,0.37354893169931425,0.6392207551320113,0.18763015973078911,0.7511111111111111,0.3333333333333333,0.09803921568627451,-0.07894859616947894,22.0,0.5833728845957107,0.4090909090909091,0.3181818181818182
lgbm,3,y_good_05,9327,1878,2024-09-22 00:00:00+00:00,2024-12-04 00:05:00+00:00,S6_fresh_x_compress,6,248.0,0.25806451612903225,0.7432065217391303,0.4568481613732503,0.6411247004165217,0.19261823721975457,0.7379032258064516,0.47619047619047616,0.15625,-0.09205443662973649,24.0,0.9647122601452605,0.5416666666666666,0.2916666666666667
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,SCOPE,RISK_ON_1,403.0,0.3771712158808933,0.7997483749213672,0.6804039498477954,0.7531679049715699,0.24099293701040286,0.6674937965260546,0.7647058823529411,0.17105263157894737,0.4075888273838634,40.0,2.4767369169968823,0.85,0.275
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,2,213.0,0.1784037558685446,0.7045112781954888,0.3050811379684411,0.4922379231238764,0.15639057576420132,0.784037558685446,0.3,0.15789473684210525,-0.3289962925217369,21.0,0.12158002285446289,0.38095238095238093,0.2857142857142857
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,1,921.0,0.21606948968512488,0.7240217709043835,0.4030250803562782,0.5546614585883243,0.16503204964209317,0.7817589576547231,0.475,0.09547738693467336,-0.1912139808008419,92.0,1.0834932409063718,0.5869565217391305,0.2826086956521739
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S1_regime_code_1d,0,589.0,0.29711375212224106,0.7967011732229123,0.5759588901085071,0.6168787598357363,0.19702345299875845,0.7266553480475382,0.6458333333333334,0.17714285714285713,0.19948280494899592,58.0,1.794409300160127,0.6724137931034483,0.27586206896551724
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,1,277.0,0.21299638989169675,0.769087233711709,0.4235898110249293,0.48354467164866294,0.15488397870249565,0.7833935018050542,0.4782608695652174,0.1864406779661017,-0.14871334151090998,27.0,1.0341473529200063,0.48148148148148145,0.2222222222222222
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,3,525.0,0.29333333333333333,0.7802534392830889,0.5441090981604779,0.6366597964227707,0.20277170353038534,0.72,0.5777777777777777,0.16883116883116883,0.1687862045835251,52.0,1.540116957572049,0.6538461538461539,0.28846153846153844
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,2,248.0,0.25,0.7067291016302463,0.5040024098781152,0.5812201932585752,0.17737957746872432,0.7741935483870968,0.7142857142857143,0.16129032258064516,0.07163550908618659,24.0,1.8479827593234042,0.625,0.16666666666666666
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S2_markov_x_vol1d,0,828.0,0.18719806763285024,0.7221684321526146,0.36036301279565763,0.5055052261597855,0.14765550142044803,0.8055555555555556,0.40625,0.08387096774193549,-0.3212165435816501,82.0,0.8026061294029062,0.5487804878048781,0.2926829268292683
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,7,255.0,0.25098039215686274,0.7614528795811517,0.47375452334844326,0.5963545398539009,0.18369307216219058,0.7411764705882353,0.4,0.0625,-0.014314268374475003,25.0,1.3712212902871714,0.68,0.36
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,6,296.0,0.23648648648648649,0.729329962073325,0.4201374990180677,0.624579262329256,0.18458532760599905,0.7567567567567568,0.4375,0.1,-0.07604421698541355,29.0,1.3339256799306987,0.5517241379310345,0.1724137931034483
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,8,225.0,0.21777777777777776,0.7694805194805194,0.4125343248701898,0.5109491808637483,0.1624646377825709,0.7777777777777778,0.4666666666666667,0.14285714285714285,-0.12515142854575254,22.0,0.8218687372174547,0.5,0.22727272727272727
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,4,268.0,0.26119402985074625,0.7585137085137086,0.5102195563916403,0.5528705887449721,0.17838724227189764,0.753731343283582,0.5909090909090909,0.18571428571428572,0.07162218954952523,26.0,1.480692662078448,0.6538461538461539,0.2692307692307692
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S3_funding_x_oi,3,299.0,0.19063545150501673,0.7690300130491519,0.44585933258581023,0.46871315785518575,0.14125951903844416,0.8160535117056856,0.5714285714285714,0.14035087719298245,-0.23681642544949652,29.0,0.9521289063126507,0.4827586206896552,0.2413793103448276
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S4_crowd_x_trend1d,3,368.0,0.15217391304347827,0.7151442307692307,0.30280343959218026,0.4258271996031743,0.12925425354831965,0.8315217391304348,0.38461538461538464,0.17857142857142858,-0.386331048428768,36.0,0.5457240198191641,0.4166666666666667,0.19444444444444445
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S4_crowd_x_trend1d,2,1510.0,0.247682119205298,0.758468592302478,0.48121524964537576,0.5789303264258909,0.17751081558717652,0.7602649006622516,0.5681818181818182,0.13368983957219252,-0.03881636039908396,151.0,1.4296493113261441,0.6158940397350994,0.2582781456953642
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,3,202.0,0.14356435643564355,0.767590193342635,0.3794455859830122,0.36966429488130487,0.10944144723385403,0.8564356435643564,0.5,0.13793103448275862,-0.3067543183795722,20.0,1.3231479960706674,0.6,0.25
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,7,366.0,0.3005464480874317,0.7140269886363637,0.4691349429573443,0.6953692072749699,0.2179933770066935,0.6939890710382514,0.4642857142857143,0.11818181818181818,0.21262140695539247,36.0,1.1847887939751471,0.5,0.16666666666666666
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,6,347.0,0.16138328530259366,0.7396907216494846,0.39435874146672395,0.46597689519183655,0.12646180114278374,0.8443804034582133,0.6,0.10714285714285714,-0.37683825238907626,34.0,1.194509140885805,0.5882352941176471,0.2647058823529412
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,4,209.0,0.11961722488038277,0.7658695652173912,0.2498430327531363,0.353120211295956,0.10706230302422196,0.8564593301435407,0.14285714285714285,0.04,-0.6139746598797052,20.0,-0.07649984120227112,0.35,0.25
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S5_btcRisk_x_regimeUp,5,403.0,0.3771712158808933,0.7997483749213672,0.6804039498477954,0.7531679049715699,0.24099293701040286,0.6674937965260546,0.7647058823529411,0.17105263157894737,0.4075888273838634,40.0,2.4767369169968823,0.85,0.275
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,6,209.0,0.23923444976076555,0.6430188679245283,0.3387497054085113,0.6452632907243041,0.19486123140348688,0.7368421052631579,0.2222222222222222,0.04,-0.17295365718529912,20.0,0.39402740462272207,0.55,0.45
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,7,236.0,0.2330508474576271,0.7663485685585133,0.4490981219947458,0.5305705390127657,0.1694262865844709,0.7669491525423728,0.5,0.12727272727272726,-0.11079128257532603,23.0,1.081446461840504,0.5652173913043478,0.34782608695652173
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,0,314.0,0.21337579617834396,0.7166596168952807,0.3717312498517236,0.5514967848397335,0.1678478747593973,0.7738853503184714,0.3888888888888889,0.1044776119402985,-0.19419640230113616,31.0,0.9108064549584407,0.4838709677419355,0.22580645161290322
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,2,563.0,0.24866785079928952,0.8051334008780817,0.5813205826833331,0.5412601340465446,0.1665975102461078,0.7815275310834814,0.7575757575757576,0.17857142857142858,0.01799011058040236,56.0,2.115047114320002,0.6964285714285714,0.125
lgbm,4,y_good_05,9374,1878,2024-12-04 00:05:00+00:00,2025-07-08 17:00:00+00:00,S6_fresh_x_compress,1,370.0,0.23783783783783785,0.7331157317859446,0.42609691304088804,0.5776960196578851,0.17677626760874912,0.7567567567567568,0.4583333333333333,0.125,-0.02785314558224753,37.0,1.1537481014136057,0.5675675675675675,0.21621621621621623
