symbol,partition,row_count,numeric_rate_parsing
PF_ULTIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ULTIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_ULTIUSD,rankable_2023_2025,4888,Decimal
PF_ULTIUSD,unknown_or_invalid,0,none
PF_UMAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_UMAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_UMAUSD,rankable_2023_2025,16947,Decimal
PF_UMAUSD,unknown_or_invalid,0,none
PF_UNFIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_UNFIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_UNFIUSD,rankable_2023_2025,6236,Decimal
PF_UNFIUSD,unknown_or_invalid,0,none
PF_UNIUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_UNIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_UNIUSD,rankable_2023_2025,26297,Decimal
PF_UNIUSD,unknown_or_invalid,0,none
PF_USDCUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_USDCUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_USDCUSD,rankable_2023_2025,24622,Decimal
PF_USDCUSD,unknown_or_invalid,0,none
PF_USDTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_USDTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_USDTUSD,rankable_2023_2025,24622,Decimal
PF_USDTUSD,unknown_or_invalid,0,none
PF_USELESSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_USELESSUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_USELESSUSD,rankable_2023_2025,2196,Decimal
PF_USELESSUSD,unknown_or_invalid,0,none
PF_USUALUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_USUALUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_USUALUSD,rankable_2023_2025,8404,Decimal
PF_USUALUSD,unknown_or_invalid,0,none
PF_UXLINKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_UXLINKUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_UXLINKUSD,rankable_2023_2025,8181,Decimal
PF_UXLINKUSD,unknown_or_invalid,0,none
PF_VANAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VANAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VANAUSD,rankable_2023_2025,7259,Decimal
PF_VANAUSD,unknown_or_invalid,0,none
PF_VANRYUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VANRYUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VANRYUSD,rankable_2023_2025,2535,Decimal
PF_VANRYUSD,unknown_or_invalid,0,none
PF_VELODROMEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VELODROMEUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VELODROMEUSD,rankable_2023_2025,907,Decimal
PF_VELODROMEUSD,unknown_or_invalid,0,none
PF_VELOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VELOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_VELOUSD,rankable_2023_2025,7919,Decimal
PF_VELOUSD,unknown_or_invalid,0,none
PF_VETUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VETUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_VETUSD,rankable_2023_2025,10058,Decimal
PF_VETUSD,unknown_or_invalid,0,none
PF_VIDTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VIDTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VIDTUSD,rankable_2023_2025,2923,Decimal
PF_VIDTUSD,unknown_or_invalid,0,none
PF_VINEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VINEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_VINEUSD,rankable_2023_2025,8185,Decimal
PF_VINEUSD,unknown_or_invalid,0,none
PF_VIRTUALUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VIRTUALUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_VIRTUALUSD,rankable_2023_2025,8279,Decimal
PF_VIRTUALUSD,unknown_or_invalid,0,none
PF_VOXELUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VOXELUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VOXELUSD,rankable_2023_2025,7406,Decimal
PF_VOXELUSD,unknown_or_invalid,0,none
PF_VRAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VRAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VRAUSD,rankable_2023_2025,1696,Decimal
PF_VRAUSD,unknown_or_invalid,0,none
PF_VVVUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_VVVUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_VVVUSD,rankable_2023_2025,6755,Decimal
PF_VVVUSD,unknown_or_invalid,0,none
PF_WAVESUSD,pre_rankable_before_2023_excluded,2891,Decimal_schema_only_not_calibration
PF_WAVESUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_WAVESUSD,rankable_2023_2025,14320,Decimal
PF_WAVESUSD,unknown_or_invalid,0,none
PF_WCTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WCTUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_WCTUSD,rankable_2023_2025,3711,Decimal
PF_WCTUSD,unknown_or_invalid,0,none
PF_WENUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WENUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_WENUSD,rankable_2023_2025,5972,Decimal
PF_WENUSD,unknown_or_invalid,0,none
PF_WIFUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WIFUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_WIFUSD,rankable_2023_2025,17020,Decimal
PF_WIFUSD,unknown_or_invalid,0,none
PF_WLDUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WLDUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_WLDUSD,rankable_2023_2025,21171,Decimal
PF_WLDUSD,unknown_or_invalid,0,none
PF_WLFIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WLFIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_WLFIUSD,rankable_2023_2025,2905,Decimal
PF_WLFIUSD,unknown_or_invalid,0,none
PF_WOOUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WOOUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_WOOUSD,rankable_2023_2025,24016,Decimal
PF_WOOUSD,unknown_or_invalid,0,none
PF_WUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_WUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_WUSD,rankable_2023_2025,15171,Decimal
PF_WUSD,unknown_or_invalid,0,none
PF_XAIUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XAIUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_XAIUSD,rankable_2023_2025,5396,Decimal
PF_XAIUSD,unknown_or_invalid,0,none
PF_XANUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XANUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_XANUSD,rankable_2023_2025,1072,Decimal
PF_XANUSD,unknown_or_invalid,0,none
PF_XAUTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XAUTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XAUTUSD,rankable_2023_2025,2668,Decimal
PF_XAUTUSD,unknown_or_invalid,0,none
PF_XBTUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_XBTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XBTUSD,rankable_2023_2025,26297,Decimal
PF_XBTUSD,unknown_or_invalid,0,none
PF_XCNUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XCNUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XCNUSD,rankable_2023_2025,8094,Decimal
PF_XCNUSD,unknown_or_invalid,0,none
PF_XEMUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XEMUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_XEMUSD,rankable_2023_2025,25,Decimal
PF_XEMUSD,unknown_or_invalid,0,none
PF_XLMUSD,pre_rankable_before_2023_excluded,2753,Decimal_schema_only_not_calibration
PF_XLMUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XLMUSD,rankable_2023_2025,26297,Decimal
PF_XLMUSD,unknown_or_invalid,0,none
PF_XMRUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_XMRUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XMRUSD,rankable_2023_2025,26297,Decimal
PF_XMRUSD,unknown_or_invalid,0,none
PF_XPLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XPLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XPLUSD,rankable_2023_2025,2308,Decimal
PF_XPLUSD,unknown_or_invalid,0,none
PF_XRPUSD,pre_rankable_before_2023_excluded,3389,Decimal_schema_only_not_calibration
PF_XRPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XRPUSD,rankable_2023_2025,26297,Decimal
PF_XRPUSD,unknown_or_invalid,0,none
PF_XTZUSD,pre_rankable_before_2023_excluded,2753,Decimal_schema_only_not_calibration
PF_XTZUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XTZUSD,rankable_2023_2025,26297,Decimal
PF_XTZUSD,unknown_or_invalid,0,none
PF_XUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_XUSD,rankable_2023_2025,2587,Decimal
PF_XUSD,unknown_or_invalid,0,none
PF_XVGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XVGUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_XVGUSD,rankable_2023_2025,7747,Decimal
PF_XVGUSD,unknown_or_invalid,0,none
PF_XVSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_XVSUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_XVSUSD,rankable_2023_2025,7685,Decimal
PF_XVSUSD,unknown_or_invalid,0,none
PF_YBUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_YBUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_YBUSD,rankable_2023_2025,876,Decimal
PF_YBUSD,unknown_or_invalid,0,none
PF_YFIUSD,pre_rankable_before_2023_excluded,2711,Decimal_schema_only_not_calibration
PF_YFIUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_YFIUSD,rankable_2023_2025,26297,Decimal
PF_YFIUSD,unknown_or_invalid,0,none
PF_YGGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_YGGUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_YGGUSD,rankable_2023_2025,15124,Decimal
PF_YGGUSD,unknown_or_invalid,0,none
PF_ZBTUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZBTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZBTUSD,rankable_2023_2025,1328,Decimal
PF_ZBTUSD,unknown_or_invalid,0,none
PF_ZECUSD,pre_rankable_before_2023_excluded,2459,Decimal_schema_only_not_calibration
PF_ZECUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZECUSD,rankable_2023_2025,26297,Decimal
PF_ZECUSD,unknown_or_invalid,0,none
PF_ZENUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZENUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZENUSD,rankable_2023_2025,9389,Decimal
PF_ZENUSD,unknown_or_invalid,0,none
PF_ZEREBROUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZEREBROUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZEREBROUSD,rankable_2023_2025,8233,Decimal
PF_ZEREBROUSD,unknown_or_invalid,0,none
PF_ZETAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZETAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZETAUSD,rankable_2023_2025,14283,Decimal
PF_ZETAUSD,unknown_or_invalid,0,none
PF_ZEUSUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZEUSUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_ZEUSUSD,rankable_2023_2025,11610,Decimal
PF_ZEUSUSD,unknown_or_invalid,0,none
PF_ZIGUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZIGUSD,protected_2026_plus_quarantine,370,none_opaque_raw_line
PF_ZIGUSD,rankable_2023_2025,0,Decimal
PF_ZIGUSD,unknown_or_invalid,0,none
PF_ZILUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZILUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZILUSD,rankable_2023_2025,9604,Decimal
PF_ZILUSD,unknown_or_invalid,0,none
PF_ZKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZKUSD,rankable_2023_2025,12409,Decimal
PF_ZKUSD,unknown_or_invalid,0,none
PF_ZORAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZORAUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PF_ZORAUSD,rankable_2023_2025,688,Decimal
PF_ZORAUSD,unknown_or_invalid,0,none
PF_ZROUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZROUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZROUSD,rankable_2023_2025,13398,Decimal
PF_ZROUSD,unknown_or_invalid,0,none
PF_ZRXUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PF_ZRXUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PF_ZRXUSD,rankable_2023_2025,23850,Decimal
PF_ZRXUSD,unknown_or_invalid,0,none
PI_ADAUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PI_ADAUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_ADAUSD,rankable_2023_2025,3867,Decimal
PI_ADAUSD,unknown_or_invalid,0,none
PI_BCHUSD,pre_rankable_before_2023_excluded,11183,Decimal_schema_only_not_calibration
PI_BCHUSD,protected_2026_plus_quarantine,0,none_opaque_raw_line
PI_BCHUSD,rankable_2023_2025,19792,Decimal
PI_BCHUSD,unknown_or_invalid,0,none
PI_DOGEUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PI_DOGEUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_DOGEUSD,rankable_2023_2025,3867,Decimal
PI_DOGEUSD,unknown_or_invalid,0,none
PI_ETHUSD,pre_rankable_before_2023_excluded,11183,Decimal_schema_only_not_calibration
PI_ETHUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_ETHUSD,rankable_2023_2025,26297,Decimal
PI_ETHUSD,unknown_or_invalid,0,none
PI_LINKUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PI_LINKUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_LINKUSD,rankable_2023_2025,3867,Decimal
PI_LINKUSD,unknown_or_invalid,0,none
PI_LTCUSD,pre_rankable_before_2023_excluded,11183,Decimal_schema_only_not_calibration
PI_LTCUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_LTCUSD,rankable_2023_2025,26297,Decimal
PI_LTCUSD,unknown_or_invalid,0,none
PI_SOLUSD,pre_rankable_before_2023_excluded,0,Decimal_schema_only_not_calibration
PI_SOLUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_SOLUSD,rankable_2023_2025,3867,Decimal
PI_SOLUSD,unknown_or_invalid,0,none
PI_XBTUSD,pre_rankable_before_2023_excluded,11183,Decimal_schema_only_not_calibration
PI_XBTUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_XBTUSD,rankable_2023_2025,26297,Decimal
PI_XBTUSD,unknown_or_invalid,0,none
PI_XRPUSD,pre_rankable_before_2023_excluded,11183,Decimal_schema_only_not_calibration
PI_XRPUSD,protected_2026_plus_quarantine,745,none_opaque_raw_line
PI_XRPUSD,rankable_2023_2025,26297,Decimal
PI_XRPUSD,unknown_or_invalid,0,none
PV_XRPXBT,pre_rankable_before_2023_excluded,4536,Decimal_schema_only_not_calibration
PV_XRPXBT,protected_2026_plus_quarantine,0,none_opaque_raw_line
PV_XRPXBT,rankable_2023_2025,0,Decimal
PV_XRPXBT,unknown_or_invalid,0,none
